date,state,daily
2023-01-27,Kedah,99
2023-01-27,Kelantan,42
2023-01-27,Melaka,17
2023-01-27,Negeri Sembilan,108
2023-01-27,Pahang,13
2023-01-27,Perak,131
2023-01-27,Perlis,14
2023-01-27,Pulau Pinang,36
2023-01-27,Sabah,81
2023-01-27,Sarawak,69
2023-01-27,Selangor,92
2023-01-27,Terengganu,60
2023-01-27,W.P. Kuala Lumpur,59
2023-01-27,W.P. Labuan,1
2023-01-27,W.P. Putrajaya,1
2023-01-28,Johor,40
2023-01-28,Kedah,23
2023-01-28,Kelantan,74
2023-01-28,Melaka,6
2023-01-28,Negeri Sembilan,4
2023-01-28,Pahang,5
2023-01-28,Perak,32
2023-01-28,Perlis,3
2023-01-28,Pulau Pinang,29
2023-01-28,Sabah,42
2023-01-28,Sarawak,26
2023-01-28,Selangor,195
2023-01-28,Terengganu,8
2023-01-28,W.P. Kuala Lumpur,55
2023-01-28,W.P. Labuan,0
2023-01-28,W.P. Putrajaya,0
2023-01-29,Johor,124
2023-01-29,Kedah,99
2023-01-29,Kelantan,127
2023-01-29,Melaka,5
2023-01-29,Negeri Sembilan,0
2023-01-29,Pahang,3
2023-01-29,Perak,30
2023-01-29,Perlis,2
2023-01-29,Pulau Pinang,17
2023-01-29,Sabah,37
2023-01-29,Sarawak,57
2023-01-29,Selangor,227
2023-01-29,Terengganu,66
2023-01-29,W.P. Kuala Lumpur,9
2023-01-29,W.P. Labuan,0
2023-01-29,W.P. Putrajaya,0
2023-01-30,Johor,134
2023-01-30,Kedah,154
2023-01-30,Kelantan,172
2023-01-30,Melaka,16
2023-01-30,Negeri Sembilan,37
2023-01-30,Pahang,20
2023-01-30,Perak,63
2023-01-30,Perlis,6
2023-01-30,Pulau Pinang,22
2023-01-30,Sabah,60
2023-01-30,Sarawak,224
2023-01-30,Selangor,79
2023-01-30,Terengganu,103
2023-01-30,W.P. Kuala Lumpur,17
2023-01-30,W.P. Labuan,0
2023-01-30,W.P. Putrajaya,0
2023-01-31,Johor,140
2023-01-31,Kedah,141
2023-01-31,Kelantan,191
2023-01-31,Melaka,24
2023-01-31,Negeri Sembilan,46
2023-01-31,Pahang,26
2023-01-31,Perak,68
2023-01-31,Perlis,3
2023-01-31,Pulau Pinang,49
2023-01-31,Sabah,174
2023-01-31,Sarawak,148
2023-01-31,Selangor,95
2023-01-31,Terengganu,67
2023-01-31,W.P. Kuala Lumpur,49
2023-01-31,W.P. Labuan,0
2023-01-31,W.P. Putrajaya,0
2023-02-01,Johor,140
2023-02-01,Kedah,182
2023-02-01,Kelantan,183
2023-02-01,Melaka,37
2023-02-01,Negeri Sembilan,67
2023-02-01,Pahang,23
2023-02-01,Perak,118
2023-02-01,Perlis,15
2023-02-01,Pulau Pinang,36
2023-02-01,Sabah,95
2023-02-01,Sarawak,228
2023-02-01,Selangor,79
2023-02-01,Terengganu,58
2023-02-01,W.P. Kuala Lumpur,7
2023-02-01,W.P. Labuan,0
2023-02-01,W.P. Putrajaya,1
2023-02-02,Johor,152
2023-02-02,Kedah,224
2023-02-02,Kelantan,152
2023-02-02,Melaka,20
2023-02-02,Negeri Sembilan,177
2023-02-02,Pahang,22
2023-02-02,Perak,123
2023-02-02,Perlis,9
2023-02-02,Pulau Pinang,101
2023-02-02,Sabah,114
2023-02-02,Sarawak,207
2023-02-02,Selangor,84
2023-02-02,Terengganu,31
2023-02-02,W.P. Kuala Lumpur,14
2023-02-02,W.P. Labuan,2
2023-02-02,W.P. Putrajaya,1
2023-02-03,Johor,84
2023-02-03,Kedah,27
2023-02-03,Kelantan,59
2023-02-03,Melaka,26
2023-02-03,Negeri Sembilan,95
2023-02-03,Pahang,6
2023-02-03,Perak,172
2023-02-03,Perlis,18
2023-02-03,Pulau Pinang,43
2023-02-03,Sabah,58
2023-02-03,Sarawak,184
2023-02-03,Selangor,60
2023-02-03,Terengganu,19
2023-02-03,W.P. Kuala Lumpur,19
2023-02-03,W.P. Labuan,4
2023-02-03,W.P. Putrajaya,1
2023-02-04,Johor,40
2023-02-04,Kedah,13
2023-02-04,Kelantan,33
2023-02-04,Melaka,9
2023-02-04,Negeri Sembilan,4
2023-02-04,Pahang,8
2023-02-04,Perak,26
2023-02-04,Perlis,1
2023-02-04,Pulau Pinang,7
2023-02-04,Sabah,11
2023-02-04,Sarawak,169
2023-02-04,Selangor,87
2023-02-04,Terengganu,19
2023-02-04,W.P. Kuala Lumpur,115
2023-02-04,W.P. Labuan,0
2023-02-04,W.P. Putrajaya,0
2023-02-05,Johor,36
2023-02-05,Kedah,9
2023-02-05,Kelantan,196
2023-02-05,Melaka,5
2023-02-05,Negeri Sembilan,11
2023-02-05,Pahang,0
2023-02-05,Perak,4
2023-02-05,Perlis,4
2023-02-05,Pulau Pinang,4
2023-02-05,Sabah,4
2023-02-05,Sarawak,32
2023-02-05,Selangor,94
2023-02-05,Terengganu,50
2023-02-05,W.P. Kuala Lumpur,142
2023-02-05,W.P. Labuan,0
2023-02-05,W.P. Putrajaya,0
2023-02-06,Johor,57
2023-02-06,Kedah,111
2023-02-06,Kelantan,200
2023-02-06,Melaka,24
2023-02-06,Negeri Sembilan,34
2023-02-06,Pahang,7
2023-02-06,Perak,16
2023-02-06,Perlis,8
2023-02-06,Pulau Pinang,7
2023-02-06,Sabah,64
2023-02-06,Sarawak,192
2023-02-06,Selangor,31
2023-02-06,Terengganu,62
2023-02-06,W.P. Kuala Lumpur,84
2023-02-06,W.P. Labuan,0
2023-02-06,W.P. Putrajaya,1
2023-02-07,Johor,151
2023-02-07,Kedah,133
2023-02-07,Kelantan,204
2023-02-07,Melaka,30
2023-02-07,Negeri Sembilan,49
2023-02-07,Pahang,43
2023-02-07,Perak,90
2023-02-07,Perlis,6
2023-02-07,Pulau Pinang,83
2023-02-07,Sabah,97
2023-02-07,Sarawak,240
2023-02-07,Selangor,58
2023-02-07,Terengganu,64
2023-02-07,W.P. Kuala Lumpur,23
2023-02-07,W.P. Labuan,0
2023-02-07,W.P. Putrajaya,1
2023-02-08,Johor,101
2023-02-08,Kedah,172
2023-02-08,Kelantan,201
2023-02-08,Melaka,14
2023-02-08,Negeri Sembilan,69
2023-02-08,Pahang,22
2023-02-08,Perak,79
2023-02-08,Perlis,9
2023-02-08,Pulau Pinang,69
2023-02-08,Sabah,149
2023-02-08,Sarawak,236
2023-02-08,Selangor,65
2023-02-08,Terengganu,59
2023-02-08,W.P. Kuala Lumpur,9
2023-02-08,W.P. Labuan,1
2023-02-08,W.P. Putrajaya,2
2023-02-09,Johor,157
2023-02-09,Kedah,256
2023-02-09,Kelantan,156
2023-02-09,Melaka,29
2023-02-09,Negeri Sembilan,146
2023-02-09,Pahang,28
2023-02-09,Perak,102
2023-02-09,Perlis,2
2023-02-09,Pulau Pinang,80
2023-02-09,Sabah,132
2023-02-09,Sarawak,118
2023-02-09,Selangor,79
2023-02-09,Terengganu,49
2023-02-09,W.P. Kuala Lumpur,10
2023-02-09,W.P. Labuan,0
2023-02-09,W.P. Putrajaya,0
2023-02-10,Johor,51
2023-02-10,Kedah,48
2023-02-10,Kelantan,16
2023-02-10,Melaka,30
2023-02-10,Negeri Sembilan,79
2023-02-10,Pahang,32
2023-02-10,Perak,191
2023-02-10,Perlis,5
2023-02-10,Pulau Pinang,41
2023-02-10,Sabah,70
2023-02-10,Sarawak,121
2023-02-10,Selangor,108
2023-02-10,Terengganu,82
2023-02-10,W.P. Kuala Lumpur,24
2023-02-10,W.P. Labuan,3
2023-02-10,W.P. Putrajaya,0
2023-02-11,Johor,134
2023-02-11,Kedah,30
2023-02-11,Kelantan,5
2023-02-11,Melaka,6
2023-02-11,Negeri Sembilan,7
2023-02-11,Pahang,7
2023-02-11,Perak,25
2023-02-11,Perlis,4
2023-02-11,Pulau Pinang,53
2023-02-11,Sabah,12
2023-02-11,Sarawak,10
2023-02-11,Selangor,180
2023-02-11,Terengganu,48
2023-02-11,W.P. Kuala Lumpur,13
2023-02-11,W.P. Labuan,0
2023-02-11,W.P. Putrajaya,0
2023-02-12,Johor,72
2023-02-12,Kedah,107
2023-02-12,Kelantan,239
2023-02-12,Melaka,7
2023-02-12,Negeri Sembilan,4
2023-02-12,Pahang,1
2023-02-12,Perak,6
2023-02-12,Perlis,8
2023-02-12,Pulau Pinang,34
2023-02-12,Sabah,9
2023-02-12,Sarawak,4
2023-02-12,Selangor,341
2023-02-12,Terengganu,66
2023-02-12,W.P. Kuala Lumpur,33
2023-02-12,W.P. Labuan,0
2023-02-12,W.P. Putrajaya,0
2023-02-13,Johor,162
2023-02-13,Kedah,215
2023-02-13,Kelantan,220
2023-02-13,Melaka,37
2023-02-13,Negeri Sembilan,80
2023-02-13,Pahang,19
2023-02-13,Perak,79
2023-02-13,Perlis,14
2023-02-13,Pulau Pinang,31
2023-02-13,Sabah,63
2023-02-13,Sarawak,127
2023-02-13,Selangor,90
2023-02-13,Terengganu,68
2023-02-13,W.P. Kuala Lumpur,17
2023-02-13,W.P. Labuan,1
2023-02-13,W.P. Putrajaya,0
2023-02-14,Johor,138
2023-02-14,Kedah,148
2023-02-14,Kelantan,235
2023-02-14,Melaka,34
2023-02-14,Negeri Sembilan,103
2023-02-14,Pahang,41
2023-02-14,Perak,109
2023-02-14,Perlis,6
2023-02-14,Pulau Pinang,44
2023-02-14,Sabah,136
2023-02-14,Sarawak,186
2023-02-14,Selangor,94
2023-02-14,Terengganu,70
2023-02-14,W.P. Kuala Lumpur,26
2023-02-14,W.P. Labuan,1
2023-02-14,W.P. Putrajaya,0
2023-02-15,Johor,156
2023-02-15,Kedah,182
2023-02-15,Kelantan,219
2023-02-15,Melaka,41
2023-02-15,Negeri Sembilan,105
2023-02-15,Pahang,48
2023-02-15,Perak,149
2023-02-15,Perlis,10
2023-02-15,Pulau Pinang,27
2023-02-15,Sabah,123
2023-02-15,Sarawak,247
2023-02-15,Selangor,114
2023-02-15,Terengganu,181
2023-02-15,W.P. Kuala Lumpur,17
2023-02-15,W.P. Labuan,2
2023-02-15,W.P. Putrajaya,0
2023-02-16,Johor,159
2023-02-16,Kedah,212
2023-02-16,Kelantan,142
2023-02-16,Melaka,17
2023-02-16,Negeri Sembilan,134
2023-02-16,Pahang,26
2023-02-16,Perak,100
2023-02-16,Perlis,21
2023-02-16,Pulau Pinang,77
2023-02-16,Sabah,117
2023-02-16,Sarawak,148
2023-02-16,Selangor,103
2023-02-16,Terengganu,30
2023-02-16,W.P. Kuala Lumpur,26
2023-02-16,W.P. Labuan,0
2023-02-16,W.P. Putrajaya,1
2023-02-17,Johor,73
2023-02-17,Kedah,57
2023-02-17,Kelantan,1
2023-02-17,Melaka,48
2023-02-17,Negeri Sembilan,75
2023-02-17,Pahang,22
2023-02-17,Perak,216
2023-02-17,Perlis,5
2023-02-17,Pulau Pinang,79
2023-02-17,Sabah,72
2023-02-17,Sarawak,80
2023-02-17,Selangor,110
2023-02-17,Terengganu,34
2023-02-17,W.P. Kuala Lumpur,41
2023-02-17,W.P. Labuan,0
2023-02-17,W.P. Putrajaya,2
2023-02-18,Johor,90
2023-02-18,Kedah,40
2023-02-18,Kelantan,38
2023-02-18,Melaka,10
2023-02-18,Negeri Sembilan,48
2023-02-18,Pahang,17
2023-02-18,Perak,35
2023-02-18,Perlis,1
2023-02-18,Pulau Pinang,61
2023-02-18,Sabah,61
2023-02-18,Sarawak,17
2023-02-18,Selangor,147
2023-02-18,Terengganu,8
2023-02-18,W.P. Kuala Lumpur,82
2023-02-18,W.P. Labuan,0
2023-02-18,W.P. Putrajaya,0
2023-02-19,Johor,73
2023-02-19,Kedah,135
2023-02-19,Kelantan,225
2023-02-19,Melaka,12
2023-02-19,Negeri Sembilan,0
2023-02-19,Pahang,1
2023-02-19,Perak,2
2023-02-19,Perlis,3
2023-02-19,Pulau Pinang,38
2023-02-19,Sabah,8
2023-02-19,Sarawak,5
2023-02-19,Selangor,201
2023-02-19,Terengganu,12
2023-02-19,W.P. Kuala Lumpur,44
2023-02-19,W.P. Labuan,0
2023-02-19,W.P. Putrajaya,0
2023-02-20,Johor,101
2023-02-20,Kedah,189
2023-02-20,Kelantan,155
2023-02-20,Melaka,25
2023-02-20,Negeri Sembilan,41
2023-02-20,Pahang,16
2023-02-20,Perak,65
2023-02-20,Perlis,11
2023-02-20,Pulau Pinang,51
2023-02-20,Sabah,74
2023-02-20,Sarawak,99
2023-02-20,Selangor,72
2023-02-20,Terengganu,61
2023-02-20,W.P. Kuala Lumpur,23
2023-02-20,W.P. Labuan,3
2023-02-20,W.P. Putrajaya,0
2023-02-21,Johor,145
2023-02-21,Kedah,132
2023-02-21,Kelantan,216
2023-02-21,Melaka,48
2023-02-21,Negeri Sembilan,57
2023-02-21,Pahang,39
2023-02-21,Perak,104
2023-02-21,Perlis,6
2023-02-21,Pulau Pinang,44
2023-02-21,Sabah,174
2023-02-21,Sarawak,196
2023-02-21,Selangor,74
2023-02-21,Terengganu,40
2023-02-21,W.P. Kuala Lumpur,35
2023-02-21,W.P. Labuan,3
2023-02-21,W.P. Putrajaya,0
2023-02-22,Johor,135
2023-02-22,Kedah,197
2023-02-22,Kelantan,217
2023-02-22,Melaka,32
2023-02-22,Negeri Sembilan,53
2023-02-22,Pahang,32
2023-02-22,Perak,142
2023-02-22,Perlis,8
2023-02-22,Pulau Pinang,65
2023-02-22,Sabah,65
2023-02-22,Sarawak,193
2023-02-22,Selangor,104
2023-02-22,Terengganu,50
2023-02-22,W.P. Kuala Lumpur,25
2023-02-22,W.P. Labuan,0
2023-02-22,W.P. Putrajaya,1
2023-02-23,Johor,236
2023-02-23,Kedah,188
2023-02-23,Kelantan,185
2023-02-23,Melaka,22
2023-02-23,Negeri Sembilan,103
2023-02-23,Pahang,34
2023-02-23,Perak,114
2023-02-23,Perlis,12
2023-02-23,Pulau Pinang,51
2023-02-23,Sabah,60
2023-02-23,Sarawak,115
2023-02-23,Selangor,93
2023-02-23,Terengganu,15
2023-02-23,W.P. Kuala Lumpur,19
2023-02-23,W.P. Labuan,0
2023-02-23,W.P. Putrajaya,0
2023-02-24,Johor,34
2023-02-24,Kedah,112
2023-02-24,Kelantan,0
2023-02-24,Melaka,33
2023-02-24,Negeri Sembilan,59
2023-02-24,Pahang,23
2023-02-24,Perak,209
2023-02-24,Perlis,2
2023-02-24,Pulau Pinang,105
2023-02-24,Sabah,71
2023-02-24,Sarawak,85
2023-02-24,Selangor,92
2023-02-24,Terengganu,104
2023-02-24,W.P. Kuala Lumpur,28
2023-02-24,W.P. Labuan,0
2023-02-24,W.P. Putrajaya,0
2023-02-25,Johor,64
2023-02-25,Kedah,67
2023-02-25,Kelantan,14
2023-02-25,Melaka,41
2023-02-25,Negeri Sembilan,7
2023-02-25,Pahang,7
2023-02-25,Perak,19
2023-02-25,Perlis,4
2023-02-25,Pulau Pinang,31
2023-02-25,Sabah,81
2023-02-25,Sarawak,40
2023-02-25,Selangor,203
2023-02-25,Terengganu,33
2023-02-25,W.P. Kuala Lumpur,20
2023-02-25,W.P. Labuan,0
2023-02-25,W.P. Putrajaya,0
2023-02-26,Johor,96
2023-02-26,Kedah,121
2023-02-26,Kelantan,212
2023-02-26,Melaka,7
2023-02-26,Negeri Sembilan,2
2023-02-26,Pahang,7
2023-02-26,Perak,4
2023-02-26,Perlis,0
2023-02-26,Pulau Pinang,21
2023-02-26,Sabah,18
2023-02-26,Sarawak,24
2023-02-26,Selangor,183
2023-02-26,Terengganu,69
2023-02-26,W.P. Kuala Lumpur,35
2023-02-26,W.P. Labuan,0
2023-02-26,W.P. Putrajaya,0
2023-02-27,Johor,157
2023-02-27,Kedah,195
2023-02-27,Kelantan,213
2023-02-27,Melaka,27
2023-02-27,Negeri Sembilan,67
2023-02-27,Pahang,26
2023-02-27,Perak,54
2023-02-27,Perlis,5
2023-02-27,Pulau Pinang,37
2023-02-27,Sabah,43
2023-02-27,Sarawak,117
2023-02-27,Selangor,73
2023-02-27,Terengganu,43
2023-02-27,W.P. Kuala Lumpur,18
2023-02-27,W.P. Labuan,0
2023-02-27,W.P. Putrajaya,0
2023-02-28,Johor,110
2023-02-28,Kedah,145
2023-02-28,Kelantan,283
2023-02-28,Melaka,13
2023-02-28,Negeri Sembilan,42
2023-02-28,Pahang,40
2023-02-28,Perak,118
2023-02-28,Perlis,10
2023-02-28,Pulau Pinang,43
2023-02-28,Sabah,139
2023-02-28,Sarawak,197
2023-02-28,Selangor,97
2023-02-28,Terengganu,100
2023-02-28,W.P. Kuala Lumpur,36
2023-02-28,W.P. Labuan,0
2023-02-28,W.P. Putrajaya,1
2023-03-01,Johor,126
2023-03-01,Kedah,160
2023-03-01,Kelantan,252
2023-03-01,Melaka,31
2023-03-01,Negeri Sembilan,84
2023-03-01,Pahang,43
2023-03-01,Perak,156
2023-03-01,Perlis,4
2023-03-01,Pulau Pinang,63
2023-03-01,Sabah,106
2023-03-01,Sarawak,175
2023-03-01,Selangor,119
2023-03-01,Terengganu,60
2023-03-01,W.P. Kuala Lumpur,16
2023-03-01,W.P. Labuan,0
2023-03-01,W.P. Putrajaya,0
2023-03-02,Johor,163
2023-03-02,Kedah,191
2023-03-02,Kelantan,159
2023-03-02,Melaka,22
2023-03-02,Negeri Sembilan,76
2023-03-02,Pahang,23
2023-03-02,Perak,140
2023-03-02,Perlis,9
2023-03-02,Pulau Pinang,75
2023-03-02,Sabah,148
2023-03-02,Sarawak,139
2023-03-02,Selangor,78
2023-03-02,Terengganu,51
2023-03-02,W.P. Kuala Lumpur,27
2023-03-02,W.P. Labuan,0
2023-03-02,W.P. Putrajaya,1
2023-03-03,Johor,37
2023-03-03,Kedah,49
2023-03-03,Kelantan,2
2023-03-03,Melaka,36
2023-03-03,Negeri Sembilan,61
2023-03-03,Pahang,29
2023-03-03,Perak,229
2023-03-03,Perlis,2
2023-03-03,Pulau Pinang,67
2023-03-03,Sabah,62
2023-03-03,Sarawak,136
2023-03-03,Selangor,111
2023-03-03,Terengganu,5
2023-03-03,W.P. Kuala Lumpur,24
2023-03-03,W.P. Labuan,1
2023-03-03,W.P. Putrajaya,0
2023-03-04,Johor,40
2023-03-04,Kedah,60
2023-03-04,Kelantan,30
2023-03-04,Melaka,19
2023-03-04,Negeri Sembilan,1
2023-03-04,Pahang,10
2023-03-04,Perak,28
2023-03-04,Perlis,0
2023-03-04,Pulau Pinang,33
2023-03-04,Sabah,17
2023-03-04,Sarawak,84
2023-03-04,Selangor,202
2023-03-04,Terengganu,32
2023-03-04,W.P. Kuala Lumpur,20
2023-03-04,W.P. Labuan,0
2023-03-04,W.P. Putrajaya,2
2023-03-05,Johor,166
2023-03-05,Kedah,127
2023-03-05,Kelantan,213
2023-03-05,Melaka,6
2023-03-05,Negeri Sembilan,0
2023-03-05,Pahang,1
2023-03-05,Perak,8
2023-03-05,Perlis,0
2023-03-05,Pulau Pinang,20
2023-03-05,Sabah,6
2023-03-05,Sarawak,70
2023-03-05,Selangor,297
2023-03-05,Terengganu,16
2023-03-05,W.P. Kuala Lumpur,10
2023-03-05,W.P. Labuan,0
2023-03-05,W.P. Putrajaya,0
2023-03-06,Johor,199
2023-03-06,Kedah,183
2023-03-06,Kelantan,186
2023-03-06,Melaka,19
2023-03-06,Negeri Sembilan,32
2023-03-06,Pahang,15
2023-03-06,Perak,91
2023-03-06,Perlis,38
2023-03-06,Pulau Pinang,27
2023-03-06,Sabah,40
2023-03-06,Sarawak,151
2023-03-06,Selangor,88
2023-03-06,Terengganu,66
2023-03-06,W.P. Kuala Lumpur,17
2023-03-06,W.P. Labuan,0
2023-03-06,W.P. Putrajaya,1
2023-03-07,Johor,157
2023-03-07,Kedah,175
2023-03-07,Kelantan,194
2023-03-07,Melaka,29
2023-03-07,Negeri Sembilan,53
2023-03-07,Pahang,40
2023-03-07,Perak,92
2023-03-07,Perlis,32
2023-03-07,Pulau Pinang,38
2023-03-07,Sabah,139
2023-03-07,Sarawak,241
2023-03-07,Selangor,121
2023-03-07,Terengganu,61
2023-03-07,W.P. Kuala Lumpur,18
2023-03-07,W.P. Labuan,1
2023-03-07,W.P. Putrajaya,1
2023-03-08,Johor,319
2023-03-08,Kedah,144
2023-03-08,Kelantan,233
2023-03-08,Melaka,31
2023-03-08,Negeri Sembilan,69
2023-03-08,Pahang,40
2023-03-08,Perak,129
2023-03-08,Perlis,28
2023-03-08,Pulau Pinang,49
2023-03-08,Sabah,199
2023-03-08,Sarawak,275
2023-03-08,Selangor,126
2023-03-08,Terengganu,39
2023-03-08,W.P. Kuala Lumpur,22
2023-03-08,W.P. Labuan,1
2023-03-08,W.P. Putrajaya,1
2023-03-09,Johor,276
2023-03-09,Kedah,198
2023-03-09,Kelantan,153
2023-03-09,Melaka,28
2023-03-09,Negeri Sembilan,137
2023-03-09,Pahang,30
2023-03-09,Perak,140
2023-03-09,Perlis,24
2023-03-09,Pulau Pinang,48
2023-03-09,Sabah,83
2023-03-09,Sarawak,217
2023-03-09,Selangor,102
2023-03-09,Terengganu,27
2023-03-09,W.P. Kuala Lumpur,50
2023-03-09,W.P. Labuan,0
2023-03-09,W.P. Putrajaya,1
2023-03-10,Johor,59
2023-03-10,Kedah,74
2023-03-10,Kelantan,0
2023-03-10,Melaka,45
2023-03-10,Negeri Sembilan,71
2023-03-10,Pahang,37
2023-03-10,Perak,246
2023-03-10,Perlis,16
2023-03-10,Pulau Pinang,61
2023-03-10,Sabah,100
2023-03-10,Sarawak,217
2023-03-10,Selangor,102
2023-03-10,Terengganu,3
2023-03-10,W.P. Kuala Lumpur,43
2023-03-10,W.P. Labuan,1
2023-03-10,W.P. Putrajaya,2
2023-03-11,Johor,37
2023-03-11,Kedah,54
2023-03-11,Kelantan,88
2023-03-11,Melaka,9
2023-03-11,Negeri Sembilan,4
2023-03-11,Pahang,2
2023-03-11,Perak,34
2023-03-11,Perlis,6
2023-03-11,Pulau Pinang,19
2023-03-11,Sabah,57
2023-03-11,Sarawak,46
2023-03-11,Selangor,214
2023-03-11,Terengganu,112
2023-03-11,W.P. Kuala Lumpur,31
2023-03-11,W.P. Labuan,0
2023-03-11,W.P. Putrajaya,0
2023-03-12,Johor,133
2023-03-12,Kedah,170
2023-03-12,Kelantan,214
2023-03-12,Melaka,2
2023-03-12,Negeri Sembilan,0
2023-03-12,Pahang,4
2023-03-12,Perak,25
2023-03-12,Perlis,1
2023-03-12,Pulau Pinang,36
2023-03-12,Sabah,30
2023-03-12,Sarawak,14
2023-03-12,Selangor,166
2023-03-12,Terengganu,50
2023-03-12,W.P. Kuala Lumpur,58
2023-03-12,W.P. Labuan,0
2023-03-12,W.P. Putrajaya,0
2023-03-13,Johor,129
2023-03-13,Kedah,171
2023-03-13,Kelantan,230
2023-03-13,Melaka,35
2023-03-13,Negeri Sembilan,85
2023-03-13,Pahang,18
2023-03-13,Perak,92
2023-03-13,Perlis,23
2023-03-13,Pulau Pinang,41
2023-03-13,Sabah,66
2023-03-13,Sarawak,96
2023-03-13,Selangor,129
2023-03-13,Terengganu,83
2023-03-13,W.P. Kuala Lumpur,22
2023-03-13,W.P. Labuan,2
2023-03-13,W.P. Putrajaya,0
2023-03-14,Johor,138
2023-03-14,Kedah,167
2023-03-14,Kelantan,193
2023-03-14,Melaka,40
2023-03-14,Negeri Sembilan,113
2023-03-14,Pahang,59
2023-03-14,Perak,117
2023-03-14,Perlis,15
2023-03-14,Pulau Pinang,63
2023-03-14,Sabah,181
2023-03-14,Sarawak,263
2023-03-14,Selangor,128
2023-03-14,Terengganu,74
2023-03-14,W.P. Kuala Lumpur,31
2023-03-14,W.P. Labuan,0
2023-03-14,W.P. Putrajaya,1
2023-03-15,Johor,180
2023-03-15,Kedah,260
2023-03-15,Kelantan,199
2023-03-15,Melaka,41
2023-03-15,Negeri Sembilan,126
2023-03-15,Pahang,57
2023-03-15,Perak,205
2023-03-15,Perlis,29
2023-03-15,Pulau Pinang,27
2023-03-15,Sabah,115
2023-03-15,Sarawak,247
2023-03-15,Selangor,109
2023-03-15,Terengganu,136
2023-03-15,W.P. Kuala Lumpur,29
2023-03-15,W.P. Labuan,0
2023-03-15,W.P. Putrajaya,0
2023-03-16,Johor,271
2023-03-16,Kedah,285
2023-03-16,Kelantan,167
2023-03-16,Melaka,46
2023-03-16,Negeri Sembilan,104
2023-03-16,Pahang,66
2023-03-16,Perak,156
2023-03-16,Perlis,40
2023-03-16,Pulau Pinang,39
2023-03-16,Sabah,97
2023-03-16,Sarawak,185
2023-03-16,Selangor,104
2023-03-16,Terengganu,59
2023-03-16,W.P. Kuala Lumpur,32
2023-03-16,W.P. Labuan,0
2023-03-16,W.P. Putrajaya,1
2023-03-17,Johor,89
2023-03-17,Kedah,117
2023-03-17,Kelantan,19
2023-03-17,Melaka,52
2023-03-17,Negeri Sembilan,69
2023-03-17,Pahang,44
2023-03-17,Perak,281
2023-03-17,Perlis,14
2023-03-17,Pulau Pinang,45
2023-03-17,Sabah,94
2023-03-17,Sarawak,108
2023-03-17,Selangor,187
2023-03-17,Terengganu,22
2023-03-17,W.P. Kuala Lumpur,31
2023-03-17,W.P. Labuan,1
2023-03-17,W.P. Putrajaya,1
2023-03-18,Johor,122
2023-03-18,Kedah,46
2023-03-18,Kelantan,6
2023-03-18,Melaka,27
2023-03-18,Negeri Sembilan,15
2023-03-18,Pahang,16
2023-03-18,Perak,43
2023-03-18,Perlis,4
2023-03-18,Pulau Pinang,105
2023-03-18,Sabah,45
2023-03-18,Sarawak,55
2023-03-18,Selangor,242
2023-03-18,Terengganu,75
2023-03-18,W.P. Kuala Lumpur,73
2023-03-18,W.P. Labuan,0
2023-03-18,W.P. Putrajaya,0
2023-03-19,Johor,198
2023-03-19,Kedah,64
2023-03-19,Kelantan,280
2023-03-19,Melaka,88
2023-03-19,Negeri Sembilan,2
2023-03-19,Pahang,18
2023-03-19,Perak,116
2023-03-19,Perlis,6
2023-03-19,Pulau Pinang,21
2023-03-19,Sabah,20
2023-03-19,Sarawak,26
2023-03-19,Selangor,187
2023-03-19,Terengganu,65
2023-03-19,W.P. Kuala Lumpur,24
2023-03-19,W.P. Labuan,0
2023-03-19,W.P. Putrajaya,0
2023-03-20,Johor,215
2023-03-20,Kedah,148
2023-03-20,Kelantan,250
2023-03-20,Melaka,33
2023-03-20,Negeri Sembilan,78
2023-03-20,Pahang,36
2023-03-20,Perak,242
2023-03-20,Perlis,35
2023-03-20,Pulau Pinang,32
2023-03-20,Sabah,77
2023-03-20,Sarawak,150
2023-03-20,Selangor,156
2023-03-20,Terengganu,108
2023-03-20,W.P. Kuala Lumpur,35
2023-03-20,W.P. Labuan,0
2023-03-20,W.P. Putrajaya,2
2023-03-21,Johor,145
2023-03-21,Kedah,239
2023-03-21,Kelantan,171
2023-03-21,Melaka,44
2023-03-21,Negeri Sembilan,100
2023-03-21,Pahang,47
2023-03-21,Perak,143
2023-03-21,Perlis,24
2023-03-21,Pulau Pinang,79
2023-03-21,Sabah,126
2023-03-21,Sarawak,174
2023-03-21,Selangor,133
2023-03-21,Terengganu,136
2023-03-21,W.P. Kuala Lumpur,54
2023-03-21,W.P. Labuan,1
2023-03-21,W.P. Putrajaya,2
2023-03-22,Johor,207
2023-03-22,Kedah,129
2023-03-22,Kelantan,214
2023-03-22,Melaka,51
2023-03-22,Negeri Sembilan,78
2023-03-22,Pahang,49
2023-03-22,Perak,204
2023-03-22,Perlis,20
2023-03-22,Pulau Pinang,104
2023-03-22,Sabah,98
2023-03-22,Sarawak,155
2023-03-22,Selangor,142
2023-03-22,Terengganu,61
2023-03-22,W.P. Kuala Lumpur,47
2023-03-22,W.P. Labuan,2
2023-03-22,W.P. Putrajaya,0
2023-03-23,Johor,21
2023-03-23,Kedah,8
2023-03-23,Kelantan,74
2023-03-23,Melaka,7
2023-03-23,Negeri Sembilan,82
2023-03-23,Pahang,27
